STATE,DISTRICT,YEAR,CROP,AREA,PRODUCTION,YIELD,SEASON,ph,organic matter(%),Available Nitrogen(Kg./Ha.),Available Phosphorus(Kg./Ha.),Available Potash(Kg./Ha.),TOTAL RAINFALL PER YEAR(mm)
BIHAR,Nawada,2001,MOONG,118.0,79.0,0.67,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,POTATO,4640.0,33176.0,7.15,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,KESARI,1098.0,673.0,0.61,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,DRY CHILLIES,10.0,7.0,0.7,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,SESAMUM,134.0,72.0,0.54,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,RICE,81106.0,123596.0,1.52,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,MAIZE,1014.0,1135.0,1.12,AUTUMN,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1999,DRY CHILLIES,16.0,14.0,0.88,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,BARLEY,124.0,91.0,0.73,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,MAIZE,1500.0,1651.0,1.1,AUTUMN,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2006,RICE,73308.0,147689.0,2.01,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1999,PEAS & BEANS (PULSES),329.0,235.0,0.71,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2007,MAIZE,2339.0,5627.0,2.41,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,PEAS & BEANS (PULSES),203.0,181.0,0.89,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2006,SUNFLOWER,48.0,65.0,1.35,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,RAPESEED &MUSTARD,334.0,259.0,0.78,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,ONION,223.0,2043.0,9.16,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2006,GRAM,1874.0,1456.0,0.78,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1999,CORIANDER,12.0,6.0,0.5,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1998,RICE,80.0,174.0,2.18,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,SANNHAMP,69.0,56.0,0.81,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2001,POTATO,2455.0,19052.0,7.76,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,HORSEGRAM,482.0,356.0,0.74,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,SUGARCANE,118.0,3192.0,27.05,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,RAGI,259.0,175.0,0.68,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2001,SUNFLOWER,37.0,43.0,1.16,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,HORSEGRAM,236.0,203.0,0.86,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,MOONG,102.0,23.0,0.23,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2001,ONION,263.0,2951.0,11.22,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2007,RICE,74970.0,153323.0,2.05,WINTER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,BAJRA,,18.0,,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,WHEAT,49812.0,95080.0,1.91,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,GARLIC,267.0,393.0,1.47,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,ARHAR (TUR),1073.0,798.0,0.74,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,RAPESEED &MUSTARD,716.0,289.0,0.4,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2006,MOONG,179.0,101.0,0.56,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,BARLEY,393.0,363.0,0.92,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,GROUNDNUT,139.0,69.0,0.5,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1999,OTHER RABI PULSES,,2.0,,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2007,RAGI,298.0,180.0,0.6,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,GRAM,2491.0,2205.0,0.89,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,MASOOR,2775.0,1820.0,0.66,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1998,ARHAR (TUR),738.0,1114.0,1.51,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,LINSEED,1147.0,899.0,0.78,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,SUNFLOWER,90.0,109.0,1.21,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,SUNFLOWER,49.0,64.0,1.31,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,DRY CHILLIES,7.0,5.0,0.71,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2007,SUGARCANE,139.0,5142.0,36.99,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,SWEET POTATO,4.0,54.0,13.5,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,URAD,141.0,96.0,0.68,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,BARLEY,178.0,155.0,0.87,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,ARHAR (TUR),1091.0,880.0,0.81,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,URAD,76.0,56.0,0.74,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,RICE,74990.0,148475.0,1.98,WINTER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,OTHER KHARIF PULSES,166.0,92.0,0.55,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,RICE,37533.0,12996.0,0.35,WINTER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2001,RAPESEED &MUSTARD,712.0,976.0,1.37,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,TURMERIC,,1.0,,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,MOONG,1049.0,703.0,0.67,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,SESAMUM,85.0,66.0,0.78,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2001,RICE,80834.0,131561.0,1.63,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,RAPESEED &MUSTARD,400.0,223.0,0.56,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,MAIZE,2506.0,5047.0,2.01,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,PEAS & BEANS (PULSES),301.0,265.0,0.88,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,MAIZE,96.0,291.0,3.03,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,LINSEED,583.0,491.0,0.84,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,DRY CHILLIES,5.0,5.0,1.0,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2000,PEAS & BEANS (PULSES),125.0,121.0,0.97,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,CORIANDER,6.0,5.0,0.83,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1999,GRAM,2882.0,3130.0,1.09,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,MAIZE,1983.0,2962.0,1.49,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,MAIZE,467.0,1384.0,2.96,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2007,MOONG,1066.0,640.0,0.6,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1999,LINSEED,2047.0,1148.0,0.56,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,CORIANDER,2.0,1.0,0.5,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,SAFFLOWER,,3.0,,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,WHEAT,38801.0,49192.0,1.27,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2007,KESARI,1013.0,772.0,0.76,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2007,SWEET POTATO,8.0,105.0,13.13,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2007,PEAS & BEANS (PULSES),252.0,271.0,1.08,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1998,CORIANDER,3.0,2.0,0.67,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2001,BARLEY,375.0,433.0,1.15,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2007,BARLEY,124.0,128.0,1.03,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2000,GARLIC,19.0,28.0,1.47,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,MOONG,271.0,98.0,0.36,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,MAIZE,1039.0,3346.0,3.22,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,HORSEGRAM,573.0,463.0,0.81,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1998,DRY CHILLIES,8.0,4.0,0.5,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,MOONG,979.0,558.0,0.57,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1999,MAIZE,1400.0,2314.0,1.65,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,MAIZE,948.0,2370.0,2.5,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,MAIZE,155.0,546.0,3.52,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,GARLIC,9.0,14.0,1.56,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,CASTOR SEED,,31.0,,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,SWEET POTATO,20.0,291.0,14.55,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2007,LINSEED,652.0,538.0,0.83,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,SUNFLOWER,32.0,41.0,1.28,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1999,MAIZE,121.0,364.0,3.01,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2001,HORSEGRAM,609.0,489.0,0.8,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2000,POTATO,1728.0,11953.0,6.92,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,MOONG,915.0,448.0,0.49,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,WHEAT,51949.0,112704.0,2.17,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,SUNFLOWER,45.0,66.0,1.47,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2000,DRY CHILLIES,25.0,27.0,1.08,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2008,MOONG,1169.0,776.0,0.66,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2000,RAPESEED &MUSTARD,851.0,344.0,0.4,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1998,SANNHAMP,49.0,16.0,0.33,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1998,RAGI,483.0,411.0,0.85,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2003,SANNHAMP,68.0,49.0,0.72,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2001,DRY CHILLIES,9.0,9.0,1.0,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,SMALL MILLETS,14.0,10.0,0.71,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2000,CORIANDER,12.0,7.0,0.58,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,1999,RAPESEED &MUSTARD,559.0,304.0,0.54,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2001,PEAS & BEANS (PULSES),127.0,123.0,0.97,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2002,SMALL MILLETS,4.0,3.0,0.75,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2005,TURMERIC,,5.0,,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2001,MAIZE,292.0,724.0,2.48,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Nawada,2004,SMALL MILLETS,19.0,14.0,0.74,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Orangabad,2000,OTHER KHARIF PULSES,,5.0,,KHARIF,,,,,,
BIHAR,Orangabad,2000,OTHER RABI PULSES,,11.0,,RABI,,,,,,
BIHAR,Orangabad,2001,OTHER KHARIF PULSES,,41.0,,KHARIF,,,,,,
BIHAR,Orangabad,2001,OTHER RABI PULSES,,14.0,,RABI,,,,,,
BIHAR,Pakaur,1998,SESAMUM,,10.0,,KHARIF,,,,,,
BIHAR,Pakaur,1999,RICE,,2765.0,,KHARIF,,,,,,
BIHAR,Pakaur,1998,GRAM,,677.0,,RABI,,,,,,
BIHAR,Pakaur,1998,ARHAR (TUR),,459.0,,KHARIF,,,,,,
BIHAR,Pakaur,1998,RAGI,,14.0,,WHOLE YEAR,,,,,,
BIHAR,Pakaur,1998,JUTE,,1251.0,,KHARIF,,,,,,
BIHAR,Pakaur,1998,MESTA,,1213.0,,KHARIF,,,,,,
BIHAR,Pakaur,1998,ONION,,232.0,,WHOLE YEAR,,,,,,
BIHAR,Pakaur,1998,LINSEED,,177.0,,RABI,,,,,,
BIHAR,Pakaur,1998,BARLEY,,79.0,,RABI,,,,,,
BIHAR,Pakaur,1998,RAPESEED &MUSTARD,,575.0,,RABI,,,,,,
BIHAR,Pakaur,1998,OTHER RABI PULSES,,1764.0,,RABI,,,,,,
BIHAR,Pakaur,1998,SUGARCANE,,187.0,,WHOLE YEAR,,,,,,
BIHAR,Pakaur,1999,RAGI,,13.0,,KHARIF,,,,,,
BIHAR,Pakaur,1999,MAIZE,,3114.0,,KHARIF,,,,,,
BIHAR,Pakaur,1998,WHEAT,,2462.0,,RABI,,,,,,
BIHAR,Pakaur,1998,POTATO,,1937.0,,WHOLE YEAR,,,,,,
BIHAR,Pakaur,1998,RICE,,199.0,,SUMMER,,,,,,
BIHAR,Pakaur,1998,OTHER KHARIF PULSES,,1136.0,,KHARIF,,,,,,
BIHAR,Pakaur,1999,JUTE,,1665.0,,KHARIF,,,,,,
BIHAR,Pakaur,1998,NIGER SEED,,23.0,,KHARIF,,,,,,
BIHAR,Pakaur,1998,RICE,,68551.0,,WINTER,,,,,,
BIHAR,Pakaur,1998,SMALL MILLETS,,61.0,,KHARIF,,,,,,
BIHAR,Pakaur,1998,RICE,,68750.0,,TOTAL ,,,,,,
BIHAR,Pakaur,1998,MAIZE,,4457.0,,KHARIF,,,,,,
BIHAR,Pakaur,1998,MAIZE,,4461.0,,TOTAL ,,,,,,
BIHAR,Pakaur,1998,MAIZE,,4.0,,SUMMER,,,,,,
BIHAR,Pakaur,1999,SUGARCANE,,162.0,,WHOLE YEAR,,,,,,
BIHAR,Pakaur,1998,BAJRA,,87.0,,KHARIF,,,,,,
BIHAR,Palamau,1998,POTATO,,35288.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,NIGER SEED,,1609.0,,KHARIF,,,,,,
BIHAR,Palamau,1999,MAIZE,21129.0,22791.0,1.08,KHARIF,,,,,,
BIHAR,Palamau,1998,RICE,59652.0,50730.0,0.85,TOTAL ,,,,,,
BIHAR,Palamau,1999,SUGARCANE,,30097.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,MAIZE,37.0,110.0,2.97,RABI,,,,,,
BIHAR,Palamau,1998,RAPESEED &MUSTARD,,1422.0,,RABI,,,,,,
BIHAR,Palamau,1998,TURMERIC,,1.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,WHEAT,,18307.0,,RABI,,,,,,
BIHAR,Palamau,1999,RICE,17754.0,13652.0,0.77,KHARIF,,,,,,
BIHAR,Palamau,1998,BARLEY,,5901.0,,RABI,,,,,,
BIHAR,Palamau,1998,CORIANDER,,12.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,SWEET POTATO,,292.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,MAIZE,20549.0,14743.0,0.72,KHARIF,,,,,,
BIHAR,Palamau,1998,DRY CHILLIES,,26.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,SUGARCANE,,10365.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,OTHER KHARIF PULSES,,11503.0,,KHARIF,,,,,,
BIHAR,Palamau,1998,RICE,128.0,193.0,1.51,SUMMER,,,,,,
BIHAR,Palamau,1998,JOWAR,,206.0,,KHARIF,,,,,,
BIHAR,Palamau,1998,SMALL MILLETS,,2558.0,,KHARIF,,,,,,
BIHAR,Palamau,1999,RAGI,,1399.0,,KHARIF,,,,,,
BIHAR,Palamau,1998,SESAMUM,,2466.0,,KHARIF,,,,,,
BIHAR,Palamau,1998,SANNHAMP,,29.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,OTHER RABI PULSES,,4411.0,,RABI,,,,,,
BIHAR,Palamau,1998,SUNFLOWER,,10.0,,KHARIF,,,,,,
BIHAR,Palamau,1998,GROUNDNUT,,817.0,,KHARIF,,,,,,
BIHAR,Palamau,1998,BAJRA,,50.0,,KHARIF,,,,,,
BIHAR,Palamau,1998,RICE,59524.0,50537.0,0.85,WINTER,,,,,,
BIHAR,Palamau,1998,MAIZE,20630.0,14940.0,0.72,TOTAL ,,,,,,
BIHAR,Palamau,1998,GRAM,,6478.0,,RABI,,,,,,
BIHAR,Palamau,1998,ARHAR (TUR),,12985.0,,KHARIF,,,,,,
BIHAR,Palamau,1998,MAIZE,44.0,87.0,1.98,SUMMER,,,,,,
BIHAR,Palamau,1998,RAGI,,2157.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,GARLIC,,71.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,ONION,,4518.0,,WHOLE YEAR,,,,,,
BIHAR,Palamau,1998,LINSEED,,1441.0,,RABI,,,,,,
BIHAR,Pashchim Champaran,2007,SESAMUM,352.0,273.0,0.78,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2008,RICE,178306.0,352642.0,1.98,TOTAL ,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,1998,ONION,855.0,8413.0,9.84,WHOLE YEAR,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2001,RICE,10612.0,20316.0,1.91,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2002,SUGARCANE,53658.0,2599815.0,48.45,WHOLE YEAR,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2004,DRY GINGER,85.0,137.0,1.61,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2006,BAJRA,51.0,55.0,1.08,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2003,RICE,60482.0,101979.0,1.69,AUTUMN,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2001,LINSEED,2253.0,1600.0,0.71,RABI,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2002,ONION,1008.0,7661.0,7.6,WHOLE YEAR,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,1998,RICE,124695.0,199782.0,1.6,TOTAL ,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,1999,BAJRA,63.0,39.0,0.62,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,1998,POTATO,4832.0,45300.0,9.38,WHOLE YEAR,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2001,JUTE,,354.0,,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2004,BAJRA,49.0,53.0,1.08,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,1999,URAD,39.0,28.0,0.72,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,1999,RICE,10631.0,15327.0,1.44,SUMMER,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2002,MOONG,286.0,157.0,0.55,SUMMER,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2002,MAIZE,5801.0,20530.0,3.54,RABI,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2003,JOWAR,79.0,80.0,1.01,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2007,KESARI,233.0,195.0,0.84,RABI,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,1999,SUNFLOWER,235.0,272.0,1.16,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2000,RICE,64857.0,153081.0,2.36,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2008,GRAM,82.0,76.0,0.93,RABI,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2005,URAD,253.0,195.0,0.77,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2005,ONION,989.0,7744.0,7.83,WHOLE YEAR,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2008,WHEAT,80578.0,230611.0,2.86,RABI,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2006,RAGI,39.0,34.0,0.87,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2007,BARLEY,756.0,786.0,1.04,RABI,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2007,RAGI,39.0,24.0,0.62,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2004,RICE,62896.0,90637.0,1.44,AUTUMN,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2007,URAD,206.0,179.0,0.87,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2003,RICE,157932.0,227115.0,1.44,TOTAL ,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2008,POTATO,6984.0,69618.0,9.97,TOTAL ,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2002,RICE,60600.0,107736.0,1.78,AUTUMN,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2003,BAJRA,43.0,45.0,1.05,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2008,BAJRA,48.0,52.0,1.08,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2005,MAIZE,16041.0,35665.0,2.22,TOTAL ,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2005,MOONG,92.0,67.0,0.73,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2005,RICE,96830.0,123681.0,1.28,WINTER,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2004,SMALL MILLETS,104.0,103.0,0.99,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2008,POTATO,3754.0,40806.0,10.87,RABI,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,1999,DRY CHILLIES,515.0,618.0,1.2,WHOLE YEAR,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2005,MAIZE,6101.0,19200.0,3.15,SUMMER,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,1998,MAIZE,4700.0,8949.0,1.9,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2006,JOWAR,99.0,110.0,1.11,KHARIF,7.45,0.6,250.0,27.5,200.0,1245.0
BIHAR,Pashchim Champaran,2000,SWEET POTATO,24.0,293.0,12.21,WHOLE YEAR,7.45,0.6,250.0,27.5,200.0,1245.0
