STATE,DISTRICT,YEAR,CROP,AREA,PRODUCTION,YIELD,SEASON,ph,organic matter(%),Available Nitrogen(Kg./Ha.),Available Phosphorus(Kg./Ha.),Available Potash(Kg./Ha.),TOTAL RAINFALL PER YEAR(mm)
BIHAR,Nalanda,2007,MAIZE,2538,10139,3.99,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,OTHER KHARIF PULSES,11,6,0.55,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,BARLEY,503,706,1.4,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,RAPESEED &MUSTARD,1304,1878,1.44,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,GRAM,5023,4224,0.84,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,LINSEED,169,144,0.85,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1999,POTATO,4225,46299,10.96,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,HORSEGRAM,,4,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,GRAM,4390,3710,0.85,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,TURMERIC,,2,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,RAPESEED &MUSTARD,1354,1068,0.79,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,SUGARCANE,153,5746,37.56,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,GRAM,5612,5180,0.92,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,RICE,90072,118522,1.32,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,MAIZE,751,1912,2.55,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,GRAM,4019,3372,0.84,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,MAIZE,1369,4292,3.14,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,SUNFLOWER,39,50,1.28,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,OTHER RABI PULSES,,17768,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,SMALL MILLETS,26,21,0.81,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,MASOOR,13068,11408,0.87,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,SUGARCANE,182,7651,42.04,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,MOONG,69,44,0.64,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,MASOOR,12418,10369,0.83,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,WHEAT,67000,108442,1.62,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,SUNFLOWER,250,197,0.79,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,BARLEY,333,397,1.19,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,RAPESEED &MUSTARD,1306,1346,1.03,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,RICE,113571,200705,1.77,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,MOONG,76,44,0.58,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,SANNHAMP,142,81,0.57,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,KESARI,4610,3388,0.73,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,MAIZE,3725,8837,2.37,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,ARHAR (TUR),1463,3058,2.09,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,MAIZE,2205,2936,1.33,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,OTHER RABI PULSES,,12,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,SESAMUM,20,11,0.55,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,MAIZE,4898,12808,2.61,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1999,ONION,1621,33198,20.48,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,KESARI,3074,2496,0.81,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,SANNHAMP,140,113,0.81,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,SMALL MILLETS,3,3,1,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,CORIANDER,30,21,0.7,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,MASOOR,11930,8124,0.68,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,KESARI,11224,5578,0.5,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,RICE,44,45,1.02,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,SUNFLOWER,62,80,1.29,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,OTHER KHARIF PULSES,54,31,0.57,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,PEAS & BEANS (PULSES),204,126,0.62,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,GRAM,5493,5301,0.97,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1999,DRY CHILLIES,90,129,1.43,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,ARHAR (TUR),366,366,1,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,CORIANDER,104,61,0.59,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,ONION,1216,23517,19.34,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,GARLIC,33,48,1.45,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,MOONG,226,129,0.57,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,PEAS & BEANS (PULSES),200,174,0.87,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,ONION,1136,9667,8.51,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,SESAMUM,98,81,0.83,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1999,GARLIC,16,23,1.44,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,RICE,95385,227246,2.38,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,GROUNDNUT,35,17,0.49,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,URAD,,19,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,LINSEED,204,193,0.95,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,BARLEY,451,709,1.57,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,MAIZE,4448,8884,2,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,POTATO,1295,6048,4.67,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,SANNHAMP,140,539,3.85,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,SUGARCANE,85,2387,28.08,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,KESARI,11616,4263,0.37,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,MAIZE,4150,8073,1.95,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,TURMERIC,,2,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,POTATO,4922,54276,11.03,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,SANNHAMP,150,85,0.57,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,LINSEED,208,164,0.79,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,MAIZE,4222,2998,0.71,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,RICE,113588,200743,1.77,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,GROUNDNUT,74,37,0.5,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,ARHAR (TUR),1585,2552,1.61,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,SESAMUM,49,37,0.76,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,MOONG,162,94,0.58,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,RAGI,51,34,0.67,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,MASOOR,12508,4103,0.33,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,BARLEY,387,437,1.13,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,MAIZE,4551,9648,2.12,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,RAPESEED &MUSTARD,958,709,0.74,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,ARHAR (TUR),268,503,1.88,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,POTATO,3983,54247,13.62,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,BARLEY,284,379,1.33,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,KESARI,5423,3097,0.57,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1999,GRAM,3939,4187,1.06,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,BARLEY,271,320,1.18,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,BARLEY,385,547,1.42,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,SUNFLOWER,189,267,1.41,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2008,GARLIC,6,9,1.5,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,GARLIC,4,6,1.5,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,LINSEED,200,163,0.82,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,RAGI,49,43,0.88,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,CORIANDER,30,20,0.67,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,ARHAR (TUR),426,413,0.97,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,DRY CHILLIES,11,6,0.55,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1999,SESAMUM,19,10,0.53,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,MAIZE,583,1235,2.12,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,BARLEY,391,631,1.61,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,SESAMUM,12,7,0.58,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1999,RAGI,112,110,0.98,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,SUGARCANE,171,7251,42.4,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,OTHER KHARIF PULSES,80,46,0.58,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,MOONG,109,60,0.55,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,DRY CHILLIES,51,63,1.24,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,OTHER KHARIF PULSES,9,5,0.56,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1999,LINSEED,313,162,0.52,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,LINSEED,394,195,0.49,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,DRY CHILLIES,67,48,0.72,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,CORIANDER,42,24,0.57,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,MAIZE,924,2265,2.45,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,MAIZE,1557,4375,2.81,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,GROUNDNUT,33,16,0.48,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,URAD,,27,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,SUNFLOWER,53,72,1.36,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,RAPESEED &MUSTARD,900,383,0.43,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,MOONG,300,180,0.6,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,SUGARCANE,172,5978,34.76,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,DRY GINGER,,6,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2003,SMALL MILLETS,25,20,0.8,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,DRY CHILLIES,66,56,0.85,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,RAGI,56,50,0.89,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,MAIZE,931,2777,2.98,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2004,ARHAR (TUR),404,323,0.8,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1999,PEAS & BEANS (PULSES),272,185,0.68,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,GROUNDNUT,15,17,1.13,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,MASOOR,11947,13058,1.09,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,LINSEED,215,178,0.83,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,MAIZE,443,684,1.54,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,RICE,50,29,0.58,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,ARHAR (TUR),404,1052,2.6,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2002,KESARI,11188,7630,0.68,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,RAPESEED &MUSTARD,1620,1740,1.07,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,MOONG,161,85,0.53,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,PEAS & BEANS (PULSES),185,171,0.92,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,PEAS & BEANS (PULSES),394,365,0.93,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,MESTA,,9,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1999,MOONG,296,139,0.47,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,1998,MAIZE,2331,4554,1.95,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,SANNHAMP,124,478,3.85,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,MAIZE,987,2259,2.29,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,MAIZE,1904,4448,2.34,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,MOONG,185,106,0.57,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2005,LINSEED,94,80,0.85,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2000,SUGARCANE,101,3309,32.76,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,DRY CHILLIES,71,106,1.49,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2007,OTHER KHARIF PULSES,39,27,0.69,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,MOONG,77,47,0.61,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2006,MOONG,237,129,0.54,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nalanda,2001,GARLIC,16,23,1.44,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,MOONG,248,155,0.63,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,RICE,47,65,1.38,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1999,MOONG,126,66,0.52,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2008,SMALL MILLETS,18,13,0.72,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,RICE,78474,127430,1.62,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2004,GARLIC,6,9,1.5,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2001,LINSEED,1288,914,0.71,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,MESTA,,42,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1999,RAGI,401,395,0.99,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2005,ONION,260,1859,7.15,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2005,KESARI,633,379,0.6,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,SUNFLOWER,21,28,1.33,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2004,WHEAT,43423,40440,0.93,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2006,RAPESEED &MUSTARD,893,494,0.55,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1999,POTATO,1652,10802,6.54,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1999,HORSEGRAM,474,375,0.79,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2000,WHEAT,45237,75350,1.67,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2005,URAD,139,106,0.76,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2002,RICE,81062,123521,1.52,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2006,WHEAT,45191,97142,2.15,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2005,GROUNDNUT,192,94,0.49,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,RICE,82155,142253,1.73,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2000,RAGI,407,447,1.1,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2007,SANNHAMP,81,361,4.46,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2008,RAPESEED &MUSTARD,962,522,0.54,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1999,MAIZE,260,616,2.37,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,SWEET POTATO,7,76,10.86,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2004,SWEET POTATO,8,65,8.13,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2008,PEAS & BEANS (PULSES),204,196,0.96,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2005,DRY GINGER,,3,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2001,RAGI,308,270,0.88,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2000,MOONG,74,40,0.54,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2006,MAIZE,1021,3334,3.27,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,PEAS & BEANS (PULSES),139,130,0.94,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2002,RAPESEED &MUSTARD,744,388,0.52,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,BARLEY,358,349,0.97,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2004,MOONG,946,489,0.52,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2000,LINSEED,1480,937,0.63,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2007,URAD,133,105,0.79,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2007,CORIANDER,2,2,1,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2005,MAIZE,112,341,3.04,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2007,SUNFLOWER,49,64,1.31,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1999,SUNFLOWER,61,56,0.92,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2000,RICE,46,57,1.24,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2000,HORSEGRAM,463,358,0.77,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2001,RICE,41,75,1.83,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2002,SUGARCANE,170,7845,46.15,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,DRY CHILLIES,4,3,0.75,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2007,BAJRA,,22,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1999,ARHAR (TUR),891,838,0.94,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,BAJRA,,4,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,CASTOR SEED,,29,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,MAIZE,1895,3647,1.92,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2005,MAIZE,1007,1274,1.27,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2006,BARLEY,283,290,1.02,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2001,MAIZE,94,312,3.32,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2007,SMALL MILLETS,2,1,0.5,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2000,SMALL MILLETS,87,45,0.52,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,MASOOR,4142,2709,0.65,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,SUGARCANE,190,9867,51.93,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,POTATO,1756,23104,13.16,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,SUGARCANE,140,5963,42.59,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,OTHER KHARIF PULSES,811,508,0.63,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2001,URAD,197,129,0.65,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2007,ONION,253,2199,8.69,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1999,MAIZE,1781,3294,1.85,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2002,SESAMUM,164,135,0.82,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2000,ONION,358,4976,13.9,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2004,GRAM,1811,1460,0.81,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2001,SWEET POTATO,9,115,12.78,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2002,ARHAR (TUR),870,978,1.12,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2005,MOONG,28,13,0.46,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,WHEAT,47841,100549,2.1,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,MAIZE,574,1618,2.82,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2005,MAIZE,2067,3985,1.93,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,SUNFLOWER,132,125,0.95,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2001,SMALL MILLETS,42,33,0.79,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2008,GRAM,2057,1746,0.85,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,OTHER RABI PULSES,,5918,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2002,MAIZE,391,1071,2.74,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,BARLEY,580,402,0.69,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2001,KESARI,2020,1553,0.77,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,SWEET POTATO,20,162,8.1,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,LINSEED,1595,1005,0.63,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2006,MAIZE,148,535,3.61,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2004,SESAMUM,162,127,0.78,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2001,GARLIC,8,12,1.5,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2008,POTATO,1128,6836,6.06,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2006,SESAMUM,255,197,0.77,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2001,GROUNDNUT,115,65,0.57,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2007,GRAM,2200,1806,0.82,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1998,SESAMUM,69,36,0.52,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1999,JOWAR,,1311,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2004,RICE,37552,13022,0.35,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2006,RAGI,376,329,0.88,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2006,SANNHAMP,46,38,0.83,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2008,ONION,233,1603,6.88,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2003,ONION,311,2376,7.64,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2005,PEAS & BEANS (PULSES),309,284,0.92,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2002,GROUNDNUT,159,79,0.5,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2004,CORIANDER,2,1,0.5,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2006,MOONG,1277,672,0.53,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Nawada,1999,WHEAT,50066,122614,2.45,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2000,MASOOR,3534,2340,0.66,RABI,7.4,0.75,300,55,250,1115
BIHAR,Nawada,2008,DRY CHILLIES,1,1,1,WHOLE YEAR,7.4,0.75,300,55,250,1115
